gene,analysis,covariate,n_samples,mean_vst,spearman_rho,p_value,fdr,SYMBOL,GENENAME
AT1G59312,primary,leaf_rate_per_day,16,5.814431081634287,0.6830146055588048,0.003543006588057,0.0460390990729939,,
AT1G01020,primary,leaf_rate_per_day,16,9.131690712723277,-0.6823529411764706,0.0035879704117567,0.0460390990729939,ARV1,
AT1G01060,primary,leaf_rate_per_day,16,12.304116640139563,-0.6823529411764706,0.0035879704117567,0.0460390990729939,LHY|LHY1,LHY encodes a myb-related putative transcription factor involved in circadian rhythm along with another myb transcription factor CCA1
AT1G02610,primary,leaf_rate_per_day,16,7.743757830450505,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G02640,primary,leaf_rate_per_day,16,8.540451715344176,0.6823529411764706,0.0035879704117567,0.0460390990729939,ATBXL2|BXL2,encodes a protein similar to a beta-xylosidase located in the extracellular matrix. This is a member of glycosyl hydrolase family 3 and has six other closely related members.
AT1G05790,primary,leaf_rate_per_day,16,10.19632800145392,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G07590,primary,leaf_rate_per_day,16,16.066393695689513,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G07940,primary,leaf_rate_per_day,16,13.647807831237932,0.6823529411764706,0.0035879704117567,0.0460390990729939,EF1a,
AT1G11310,primary,leaf_rate_per_day,16,12.741838465616336,0.6823529411764706,0.0035879704117567,0.0460390990729939,ATMLO2|MLO2|PMR2,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO2 belongs to the clade IV, with AtMLO3, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in roots, in vascular system of cotyledons and young leaves,and in fruit abscission zone; it was not expressed in anthers and pollen, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s). mlo resistance in  A. thaliana does not involve the signaling molecules ethylene,  jasmonic acid or salicylic acid, but requires a syntaxin,  glycosyl hydrolase and ABC transporter."
AT1G23440,primary,leaf_rate_per_day,16,11.26815395163635,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G26762,primary,leaf_rate_per_day,16,7.504686735373006,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G27340,primary,leaf_rate_per_day,16,10.52296110604868,-0.6823529411764706,0.0035879704117567,0.0460390990729939,LCR,
AT1G30220,primary,leaf_rate_per_day,16,7.936479662665269,-0.6823529411764706,0.0035879704117567,0.0460390990729939,ATINT2|INT2,Inositol transporter presenting conserved extracellular loop domains homologs of plexins/semaphorin/integrin  (PSI) domains from animal type I receptors.
AT1G50260,primary,leaf_rate_per_day,16,9.866214057821333,-0.6823529411764706,0.0035879704117567,0.0460390990729939,NTMC2T5.1|NTMC2TYPE5.1,
AT1G53440,primary,leaf_rate_per_day,16,11.490293505785315,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G58370,primary,leaf_rate_per_day,16,8.030442424686347,0.6823529411764706,0.0035879704117567,0.0460390990729939,ATXYN1|RXF12,Encodes a protein with xylanase activity.
AT1G61260,primary,leaf_rate_per_day,16,9.056954822397117,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G61640,primary,leaf_rate_per_day,16,8.434202982117803,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G65130,primary,leaf_rate_per_day,16,6.705936097754538,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G69730,primary,leaf_rate_per_day,16,11.019717383111493,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT1G72720,primary,leaf_rate_per_day,16,6.580568729728431,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT2G21560,primary,leaf_rate_per_day,16,9.955992357082827,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT2G24590,primary,leaf_rate_per_day,16,10.100393686110417,0.6823529411764706,0.0035879704117567,0.0460390990729939,At-RSZ22a|RSZ22a,
AT2G37230,primary,leaf_rate_per_day,16,9.869476262919012,0.6823529411764706,0.0035879704117567,0.0460390990729939,mL102|RPPR5,
AT2G42910,primary,leaf_rate_per_day,16,10.29324848655728,0.6823529411764706,0.0035879704117567,0.0460390990729939,AtPRS4|PRS4,
AT2G46430,primary,leaf_rate_per_day,16,11.35467888062075,0.6823529411764706,0.0035879704117567,0.0460390990729939,ATCNGC3|CNGC3|CNGC3.C,"cyclic nucleotide gated channel (CNGC4), downstream component of the signaling pathways leading to HR/resistance"
AT3G02020,primary,leaf_rate_per_day,16,11.34170008730386,0.6823529411764706,0.0035879704117567,0.0460390990729939,AK3,encodes a monofunctional aspartate kinase
AT3G02070,primary,leaf_rate_per_day,16,9.107715739497005,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT3G14990,primary,leaf_rate_per_day,16,12.770510014118509,-0.6823529411764706,0.0035879704117567,0.0460390990729939,AtDJ1A|DJ-1a|DJ1A,
AT3G15350,primary,leaf_rate_per_day,16,10.40165961868485,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT3G19310,primary,leaf_rate_per_day,16,6.195637703784616,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT3G44320,primary,leaf_rate_per_day,16,9.543062780345972,-0.6823529411764706,0.0035879704117567,0.0460390990729939,AtNIT3|NIT3,This enzyme catalyzes the hydrolysis of indole-3-acetonitrile (IAN) to indole-3-acetic acid (IAA) (EC 3.5.5.1) and IAN to indole-3-acetamide (IAM) at lower levels.  It is the only one of the four Arabidopsis nitrilases whose mRNA levels are strongly induced when plants experience sulphur deprivation. This enzyme likely participates in other non-auxin-related metabolic pathways.
AT3G46700,primary,leaf_rate_per_day,16,7.359640969901792,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT3G47360,primary,leaf_rate_per_day,16,8.44057073254009,-0.6823529411764706,0.0035879704117567,0.0460390990729939,ATHSD3|HSD3,"Encodes a putative hydroxysteroid dehydrogenase (HSD). Genes that encode HSD include:   At5g50600 and At5g50700 (HSD1), At3g47350(HSD2), At3g47360(HSD3), At5g50590 and At5g50690(HSD4), At5g50770(HSD6) (Plant Cell Physiology 50:1463).  Two copies of HSD1 and HSD4 exist due to a gene duplication event.  In Plant Physiology 145:87, At5g50690 is HSD7, At4g10020 is HSD5."
AT3G52740,primary,leaf_rate_per_day,16,9.549601166223182,-0.6823529411764706,0.0035879704117567,0.0460390990729939,BIC1,
AT3G60900,primary,leaf_rate_per_day,16,7.805483483319048,0.6823529411764706,0.0035879704117567,0.0460390990729939,FLA10,
AT4G02140,primary,leaf_rate_per_day,16,6.336798769455943,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT4G02740,primary,leaf_rate_per_day,16,9.586986069388296,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT4G14340,primary,leaf_rate_per_day,16,10.085590909000338,0.6823529411764706,0.0035879704117567,0.0460390990729939,CKI1|CKL11,Phosphorylates serine or threonine residues that are near and C-terminal to acidic side chains on a variety of target proteins
AT4G19191,primary,leaf_rate_per_day,16,6.935282420665211,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G03680,primary,leaf_rate_per_day,16,8.21829286016669,-0.6823529411764706,0.0035879704117567,0.0460390990729939,PTL,Recessive mutations are defective in organ initiation and orientation in the second whorl. This gene encodes a trihelix transcription factor whose expression is limited to margins of floral and vegetative organs. Overexpression and double mutant analyses suggest that this gene is involved in limiting lateral growth of organs.
AT5G07900,primary,leaf_rate_per_day,16,8.83221022558668,0.6823529411764706,0.0035879704117567,0.0460390990729939,mTERF7,
AT5G09395,primary,leaf_rate_per_day,16,6.257029511457115,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G10520,primary,leaf_rate_per_day,16,7.137878899606171,0.6823529411764706,0.0035879704117567,0.0460390990729939,RBK1,
AT5G23340,primary,leaf_rate_per_day,16,9.7388319412587,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G24600,primary,leaf_rate_per_day,16,8.066411849825455,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G24870,primary,leaf_rate_per_day,16,9.90857144875038,-0.6823529411764706,0.0035879704117567,0.0460390990729939,CTL07|MREL57,
AT5G27330,primary,leaf_rate_per_day,16,8.955622524430522,0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G28850,primary,leaf_rate_per_day,16,10.478149943950088,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G38340,primary,leaf_rate_per_day,16,7.998537418127176,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G52430,primary,leaf_rate_per_day,16,9.740422298326,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G53320,primary,leaf_rate_per_day,16,7.048229778284619,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G55560,primary,leaf_rate_per_day,16,7.99731501928112,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G67220,primary,leaf_rate_per_day,16,10.926046161540151,-0.6823529411764706,0.0035879704117567,0.0460390990729939,,
AT5G20390,primary,leaf_rate_per_day,16,5.7786254758219435,-0.6816933932149711,0.0036332463889175,0.0465946524634314,,
AT3G02970,primary,leaf_rate_per_day,16,5.952146753969736,-0.6816104167198411,0.0036389748852278,0.0466426993322803,EXL6,
AT2G26695,primary,leaf_rate_per_day,16,6.83498877366789,0.6814188939374715,0.0036522249069216,0.0467870488484416,,
AT3G46690,primary,leaf_rate_per_day,16,6.7907115022152436,-0.6799118838495756,0.0037578439041349,0.0474844952145405,,
AT1G03840,primary,leaf_rate_per_day,16,7.0538926862300535,0.6794117647058824,0.0037934326691597,0.0474844952145405,IDD3|MGP,"MGP is a nuclear-localized putative transcription factor with three zinc finger domains. MGP can interact with three proteins implicated in root patterning: SCR, SHR, and JKD in Y2H assays, and these interactions depend on the first zinc finger in MGP. MGP appears to be a direct transcriptional target of SHR and SCR, based on promoter binding assays, though it is not expressed in the QC, based on in situ hybridizations."
AT1G26558,primary,leaf_rate_per_day,16,6.621808400774944,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT1G31940,primary,leaf_rate_per_day,16,9.872238129721715,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT1G43710,primary,leaf_rate_per_day,16,10.941440577176092,0.6794117647058824,0.0037934326691597,0.0474844952145405,ATSDC1|EMB1075|SDC1,
AT1G48200,primary,leaf_rate_per_day,16,8.506819293782087,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT1G49040,primary,leaf_rate_per_day,16,11.148057370772865,0.6794117647058824,0.0037934326691597,0.0474844952145405,SCD1,"Encodes soluble protein containing N-terminal DENN domain and eight C-terminal WD-40 repeats. Involved in cytokinesis of guard mother cells and leaf epidermal cells.  The overall growth and development of mutant plants is severely affected, they are smaller than wt, with defects in seedling development, leaf expansion and flower morphology which renders the mutant conditionally sterile."
AT2G02470,primary,leaf_rate_per_day,16,10.006128721580197,-0.6794117647058824,0.0037934326691597,0.0474844952145405,AL6,AL6 encodes a member of the Alfin-Like family of nuclear-localized PhD domain containing homeodomain proteins. Binds to H3K4 di or trimethylated DNA.
AT2G07779,primary,leaf_rate_per_day,16,7.052905115790928,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT2G20562,primary,leaf_rate_per_day,16,7.098181530499302,0.6794117647058824,0.0037934326691597,0.0474844952145405,TAX2,
AT2G20850,primary,leaf_rate_per_day,16,10.224115015886625,-0.6794117647058824,0.0037934326691597,0.0474844952145405,SRF1,
AT2G29170,primary,leaf_rate_per_day,16,7.44356576904955,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT2G30950,primary,leaf_rate_per_day,16,14.672134098331588,0.6794117647058824,0.0037934326691597,0.0474844952145405,FTSH2|VAR2,"Metalloprotease that functions in thylakoid membrane biogenesis. Involved in the repair of PSII following damaged incurred during photoinhibition. Forms a complex with VAR1. Mutants show a variegated phenotype, which decreases during development. Transcript and protein levels increase with light intensity."
AT2G36730,primary,leaf_rate_per_day,16,7.787607695216591,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT2G42270,primary,leaf_rate_per_day,16,11.6336824682848,0.6794117647058824,0.0037934326691597,0.0474844952145405,BRR2b,
AT2G42790,primary,leaf_rate_per_day,16,11.307169795690776,-0.6794117647058824,0.0037934326691597,0.0474844952145405,CSY3,Encodes a peroxisomal citrate synthase that is expressed throughout seedling and shoot development.
AT3G09300,primary,leaf_rate_per_day,16,10.842266174157343,0.6794117647058824,0.0037934326691597,0.0474844952145405,ORP3B,
AT3G16670,primary,leaf_rate_per_day,16,8.069242674899344,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT3G17790,primary,leaf_rate_per_day,16,14.847493262286378,-0.6794117647058824,0.0037934326691597,0.0474844952145405,ATACP5|ATPAP17|PAP17,
AT3G23550,primary,leaf_rate_per_day,16,8.21743308286458,0.6794117647058824,0.0037934326691597,0.0474844952145405,DTX18,
AT3G25597,primary,leaf_rate_per_day,16,7.067678607516045,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT3G45900,primary,leaf_rate_per_day,16,9.629366529114058,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT3G61840,primary,leaf_rate_per_day,16,7.004425506543258,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT4G12990,primary,leaf_rate_per_day,16,9.312219590572951,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT4G13830,primary,leaf_rate_per_day,16,11.57259148814415,0.6794117647058824,0.0037934326691597,0.0474844952145405,DJC26|J20,DnaJ-like protein (J20); nuclear gene
AT4G18501,primary,leaf_rate_per_day,16,6.245480731857675,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT4G20880,primary,leaf_rate_per_day,16,9.59091485824859,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT4G23790,primary,leaf_rate_per_day,16,9.88672232461142,0.6794117647058824,0.0037934326691597,0.0474844952145405,MOAT2|TBL24,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication)."
AT4G29390,primary,leaf_rate_per_day,16,11.59827110444078,-0.6794117647058824,0.0037934326691597,0.0474844952145405,eS30y|RPS30B,
AT4G34740,primary,leaf_rate_per_day,16,10.177167327183694,0.6794117647058824,0.0037934326691597,0.0474844952145405,ASE2|ATASE2|ATPURF2|CIA1|DOV1,"Encodes glutamine 5-phosphoribosylpyrophosphate amidotransferase. Mutants are deficient in leaf, but not cotyledon, plastid and palisade cell development. Mutants exhibit defective chloroplast development under non-low light, suggesting that the defect in chloroplast development is caused by photo-oxidative damage."
AT5G01732,primary,leaf_rate_per_day,16,8.62628958124556,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT5G04090,primary,leaf_rate_per_day,16,10.29648093941293,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT5G04840,primary,leaf_rate_per_day,16,7.799171133671127,-0.6794117647058824,0.0037934326691597,0.0474844952145405,,
AT5G06290,primary,leaf_rate_per_day,16,12.39978419567718,0.6794117647058824,0.0037934326691597,0.0474844952145405,2-Cys|2CPB,Encodes a 2-Cys peroxiredoxin (2-Cys PrxB) that contains two catalytic Cys residues.
AT5G17440,primary,leaf_rate_per_day,16,10.23967797387468,-0.6794117647058824,0.0037934326691597,0.0474844952145405,LUC7B,
AT5G19750,primary,leaf_rate_per_day,16,9.723159505564906,0.6794117647058824,0.0037934326691597,0.0474844952145405,,
